,Код,Наименование,Район,Улица,Дом,Широта,Долгота,text
14820,641.0,город Екатеринбург,Октябрьский район,"Сибирский тракт, 15 км",,56.77434,60.789629,"город Екатеринбург<br>Район: Октябрьский район<br>Улица: Сибирский тракт, 15 км"
14822,641.0,город Екатеринбург,Октябрьский район,Белинского,165,56.803975,60.627301,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Белинского
14824,641.0,город Екатеринбург,Октябрьский район,Бахчиванджи,19,56.754038,60.819278,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Бахчиванджи
14826,641.0,город Екатеринбург,Октябрьский район,1-й км Северо-западнее Мельзавода № 4,,56.7152,60.9095,город Екатеринбург<br>Район: Октябрьский район<br>Улица: 1-й км Северо-западнее Мельзавода № 4
14828,641.0,город Екатеринбург,Октябрьский район,Латвийская,,56.799387,60.748086,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Латвийская
14830,641.0,город Екатеринбург,Октябрьский район,"Сибирский тракт, 20 км",,56.771679,60.874093,"город Екатеринбург<br>Район: Октябрьский район<br>Улица: Сибирский тракт, 20 км"
14832,641.0,город Екатеринбург,Октябрьский район,Прибалтийская,24,56.790394,60.785039,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Прибалтийская
14833,641.0,город Екатеринбург,Октябрьский район,Сибирский тракт,12 км,56.784421,60.745828,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Сибирский тракт
14835,641.0,город Екатеринбург,Октябрьский район,Бахчиванджи,2,56.763526,60.809342,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Бахчиванджи
14837,641.0,город Екатеринбург,Октябрьский район,Чистопольская,7,56.823328,60.685648,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Чистопольская
14841,641.0,город Екатеринбург,Октябрьский район,Циолковского,84,56.807596,60.625542,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Циолковского
14854,641.0,город Екатеринбург,Октябрьский район,Главная,35,56.77857,60.878077,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Главная
14855,641.0,город Екатеринбург,Октябрьский район,"Сибирский тракт, 17 км",,56.76712,60.788856,"город Екатеринбург<br>Район: Октябрьский район<br>Улица: Сибирский тракт, 17 км"
14856,641.0,город Екатеринбург,Октябрьский район,Слободской,40,56.789288,60.749199,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Слободской
14858,641.0,город Екатеринбург,Октябрьский район,Слободской,40,56.789905,60.753951,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Слободской
14860,641.0,город Екатеринбург,Октябрьский район,Куйбышева,151/1,56.829934,60.646312,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Куйбышева
14862,641.0,город Екатеринбург,Октябрьский район,Каменотесов,11а,56.48246,60.42463,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Каменотесов
14863,641.0,город Екатеринбург,Октябрьский район,Ремонтный,10,56.46403,60.53015,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Ремонтный
14864,641.0,город Екатеринбург,Октябрьский район,Латвийская,3,56.786663,60.779287,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Латвийская
14865,641.0,город Екатеринбург,Октябрьский район,Площадь Бахчиванджи,1,56.752526,60.813625,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Площадь Бахчиванджи
14866,641.0,город Екатеринбург,Октябрьский район,Куйбышева,99,56.829779,60.623782,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Куйбышева
14867,641.0,город Екатеринбург,Октябрьский район,"Сибирский тракт, 13 км",,56.786448,60.760618,"город Екатеринбург<br>Район: Октябрьский район<br>Улица: Сибирский тракт, 13 км"
14869,641.0,город Екатеринбург,Октябрьский район,Малышева,71,56.837342,60.623707,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Малышева
14877,641.0,город Екатеринбург,Октябрьский район,"Сибирский тракт, 13 км",,56.784758,60.76214,"город Екатеринбург<br>Район: Октябрьский район<br>Улица: Сибирский тракт, 13 км"
14878,641.0,город Екатеринбург,Октябрьский район,Ст. Исток,,56.793907,60.788937,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Ст. Исток
